Label,Statement
5,"['democrat', 'leader', 'senat', 'harri', 'reid', 'block', 'vote', 'keyston', 'pipelin', 'year']"
1,"['say', 'hillari', 'clinton', 'want', 'bring', 'thousand', 'refuge', 'america', 'world', 'kind', 'secur', 'screen']"
5,"['georgia', 'senat', 'ethic', 'resolut', 'doesnt', 'defin']"
5,"['georgia', 'resid', 'file', 'insur', 'claim', 'lightn', 'strike', 'countri']"
5,"['initi', 'agre', 'republican', 'zika', 'fund', 'democrat', 'derail']"
5,"['legal', 'immigr', 'america', 'accept', 'million', 'peopl', 'year', 'legal', 'countri', 'world', 'come', 'close']"
5,"['say', 'oregon', 'today', 'averag', 'debt', 'colleg', 'graduat']"
5,"['say', 'implement', 'paul', 'ryan', 'plan', 'allow', 'increas', 'revenu']"
1,"['thank', 'rick', 'perri', 'budget', 'texa', 'highway', 'depart', 'convert', 'modern', 'pave', 'state', 'road', 'gravel']"
5,"['ohio', 'lose', 'famili', 'farm', 'year', 'inherit']"
1,"['undocu', 'student', 'qualifi', 'state', 'oregon', 'tuition', 'activ', 'work', 'citizenship']"
5,"['near', 'women', 'america', 'victim', 'rape', 'attempt', 'rape']"
1,"['say', 'accord', 'recent', 'poll', 'republican', 'candid', 'better', 'hillari', 'clinton']"
1,"['recent', 'opportun', 'vote', 'presid', 'limit', 'author', 'begin', 'strike', 'terrorist', 'iraq', 'syria']"
5,"['year', 'support', 'propos', 'billion', 'worth', 'target', 'cut', 'gingrey', 'present', 'zero']"
5,"['investig', 'abramoff', 'peopl', 'end', 'jail']"
5,"['say', 'jersey', 'devil', 'manag', 'partner', 'jeff', 'vanderbeek', 'freez', 'moni', 'toughest', 'year', 'refus', 'charit', 'dollar', 'requir', 'contract']"
1,"['mayor', 'kennedi', 'obrien', 'take', 'offic', 'sayrevill', 'issu', 'build', 'permit', 'obrien', 'hold', 'secret', 'meet', 'develop']"
5,"['jerseyan', 'kill', 'violenc']"
1,"['franklin', 'quip', 'thing', 'life', 'certain', 'death', 'tax', 'think', 'didnt', 'envis', 'visit', 'death']"
5,"['look', 'west', 'point', 'websit', 'youll', 'specif', 'word', 'scholarship', 'west', 'point', 'know', 'give', 'grant', 'anybodi', 'get', 'word']"
1,"['feder', 'govern', 'reneg', 'medicaid', 'payment', 'wisconsin', 'caus', 'million', 'extra', 'cost', 'state', 'budget']"
5,"['say', 'rick', 'perri', 'tax']"
5,"['twice', 'shop', 'mcdonald', 'unit', 'state']"
5,"['schip', 'social', 'medicin', 'go', 'famili', 'year', 'aren', 'poor', 'children']"
5,"['suspect', 'terrorist', 'legal', 'purchas', 'weapon', 'unit', 'state']"
5,"['minimum', 'wage', 'current', 'level', 'singl', 'parent', 'famili', 'earn', 'minimum', 'wage', 'time', 'live', 'poverti', 'jersey']"
5,"['live', 'legaci', 'deficit', 'spend', 'begin', 'decad']"
1,"['presid', 'major', 'foreign', 'polici', 'speech', 'cairo', 'apolog', 'countri']"
5,"['third', 'economi', 'consum', 'economi']"
1,"['milwauke', 'buck', 'actual', 'younger', 'marquett', 'team']"
1,"['say', 'conni', 'mack', 'fail', 'child', 'support']"
5,"['rememb', 'properti', 'tax', 'go', 'percent', 'year', 'governor']"
5,"['say', 'david', 'jolli', 'lobbi', 'plan', 'paul', 'ryan', 'turn', 'medicar', 'voucher', 'program']"
5,"['nato', 'hasn', 'provid', 'troop', 'afghanistan', 'angri', 'go', 'iraq']"
5,"['say', 'donald', 'trump', 'doesnt', 'believ', 'equal']"
5,"['say', 'unemploy', 'insur', 'trust', 'fund', 'break', 'billion', 'dollar', 'debt', 'feder', 'govern']"
1,"['cours', 'larg', 'scale', 'voter', 'fraud', 'happen', 'elect']"
5,"['pete', 'beach', 'experi', 'fair', 'exampl', 'happen', 'amend', 'pass']"
1,"['paul', 'ryan', 'hous', 'republican', 'vote', 'teddi', 'kennedi', 'forc', 'christian', 'employ', 'hire', 'lgbt', 'employe']"
5,"['percent', 'gross', 'domest', 'product', 'state', 'local', 'feder', 'money']"
1,"['year', 'presid', 'obama', 'say', 'go', 'visit', 'jong', 'ahmadinejad', 'assad', 'chavez', 'worst', 'actor', 'world']"
1,"['say', 'republican', 'state', 'leader', 'soviet', 'style', 'budget', 'manag']"
1,"['vast', 'major', 'money', 'small', 'donor', 'countri', 'campaign', 'financ', 'barack', 'obama', 'presid', 'illinoi', 'democrat', 'interview', 'cnbc', 'john', 'harwood', 'json', 'true', 'democrat', 'control', 'senat', 'pass', 'budget', 'day', 'deficit', 'feder', 'budget', 'accomplish', 'john', 'boehner', 'speaker', 'hous', 'repres', 'ohio', 'republican', 'video', 'address', 'json', 'half', 'true', 'median', 'incom', 'america', 'drop', 'percent', 'year', 'economi', 'incom', 'job', 'mitt', 'romney', 'governor', 'massachusett', 'republican', 'speech', 'json', 'bare', 'true', 'say', 'senat', 'hope', 'tammi', 'baldwin', 'vote', 'trillion', 'stimulus', 'includ', 'wast', 'replac', 'light', 'bulb', 'energi', 'feder', 'budget', 'stimulus', 'crossroad', 'conserv', 'advocaci', 'group', 'republican', 'televis', 'json', 'true', 'say', 'clinton', 'read', 'nation', 'intellig', 'estim', 'vote', 'iraq', 'iraq', 'barack', 'obama', 'presid', 'illinoi', 'democrat', 'speech', 'westervill', 'ohio', 'json', 'bare', 'true', 'thank', 'collect', 'bargain', 'take', 'effect', 'year', 'score', 'wisconsin', 'second', 'best', 'countri', 'state', 'half', 'kid', 'exam', 'educ', 'govern', 'regul', 'accomplish', 'labor', 'union', 'scott', 'walker', 'milwauke', 'counti', 'execut', 'wisconsin', 'republican', 'speech', 'json', 'true', 'incom', 'capita', 'percent', 'higher', 'averag', 'european', 'economi', 'mitt', 'romney', 'governor', 'massachusett', 'republican', 'editori', 'board', 'meet', 'iowa', 'newspap', 'json', 'half', 'true', 'say', 'rick', 'scott', 'medicaid', 'peopl', 'obamacar', 'health', 'care', 'medicaid', 'rick', 'scott', 'starbuck', 'heckler', 'activist', 'stay', 'home', 'florida', 'activist', 'confront', 'rick', 'scott', 'starbuck', 'json', 'half', 'true', 'stimulus', 'includ', 'billion', 'high', 'speed', 'rail', 'project', 'magnet', 'levit', 'line', 'vega', 'disneyland']"
5,"['debbi', 'halvorson', 'polit', 'illinoi', 'lose', 'hundr', 'thousand', 'job']"
5,"['say', 'author', 'bipartisan', 'reform', 'quarter', 'centuri']"
5,"['state', 'feder', 'agenc', 'navig', 'involv', 'help', 'folk', 'maneuv', 'complex', 'process', 'associ', 'file', 'benefit', 'claim', 'exampl', 'buy', 'health', 'insur']"
1,"['saysjosh', 'mandel', 'campaign', 'investig']"
5,"['sharron', 'angl', 'vote', 'protect', 'offend']"
1,"['say', 'major', 'candid', 'texa', 'congression', 'district', 'live', 'outsid', 'district']"
1,"['tremend', 'support', 'women']"
1,"['say', 'there', 'evid', 'suggest', 'peopl', 'contribut', 'global', 'warm', 'chang']"
1,"['florida', 'revenu', 'grow', 'faster', 'rate', 'state', 'countri']"
5,"['poll', 'young', 'adult', 'smartphon']"
1,"['obama', 'say', 'stand', 'muslim', 'polit', 'wind', 'shift', 'ugli', 'direct']"
5,"['rich', 'america', 'wider', 'today', 'time']"
1,"['know', 'presid', 'obama', 'steal', 'billion', 'medicar', 'switch', 'obamacar']"
1,"['trade', 'destroy', 'job', 'virginia']"
1,"['near', 'job', 'creat', 'year', 'well', 'right', 'ohio']"
5,"['tell', 'presid', 'barack', 'obama', 'ask', 'presid', 'georg', 'bush', 'felt', 'american', 'hat']"
1,"['say', 'work', 'mayor', 'commission', 'help', 'save', 'school', 'year', 'budget', 'crisi', 'salem', 'threaten', 'week', 'school', 'year', 'includ', 'negoti', 'teacher', 'work', 'free']"
5,"['sarah', 'eckhardt', 'refus', 'increas', 'repeat']"
1,"['year', 'florida', 'major', 'minor', 'state']"
1,"['work', 'longer', 'hour', 'peopl', 'industri', 'world', 'includ', 'japanes']"
1,"['say', 'greg', 'abbott', 'convert', 'million', 'feder', 'grant', 'money', 'intend', 'prosecut', 'onlin', 'sexual', 'predat', 'cyber', 'crime', 'instead', 'harass', 'prosecut', 'senior', 'citizen', 'assist', 'senior', 'citizen', 'appli', 'mail', 'ballot']"
5,"['richard', 'cordray', 'nomin', 'head', 'consum', 'financi', 'protect', 'bureau', 'mark', 'time', 'senat', 'histori', 'polit', 'parti', 'block', 'nomin', 'didnt', 'like', 'construct', 'agenc']"
1,"['say', 'presid', 'barack', 'obama', 'health', 'care', 'expect', 'destroy', 'million', 'job']"
1,"['john', 'mccain', 'senat', 'parti', 'oppos', 'expand', 'educ', 'veteran', 'think', 'generous']"
5,"['chris', 'christi', 'jersey', 'record', 'break', 'credit', 'downgrad']"
5,"['texa', 'sext', 'feloni', 'offens', 'teenag', 'mean', 'year', 'prison']"
1,"['fight', 'studio', 'begin']"
1,"['say', 'wisconsin', 'scott', 'walker', 'turn', 'billion', 'surplus', 'billion', 'budget', 'deficit']"
5,"['muslim', 'countri', 'sharia', 'death', 'penalti', 'blasphem', 'mohammad']"
1,"['reagan', 'take', 'offic', 'rais', 'tax', 'entitl', 'tax']"
5,"['take', 'custodi', 'feed', 'homeless']"
1,"['newt', 'gingrich', 'sponsor', 'nanci', 'pelosi', 'give', 'million', 'year', 'program', 'support', 'china', 'brutal', 'child', 'polici']"
5,"['extra', 'million', 'american', 'project', 'join', 'state', 'medicaid', 'program', 'year']"
1,"['martin', 'luther', 'king', 'republican']"
1,"['offici', 'commend', 'koch', 'industri', 'commit', 'cleaner', 'environ', 'call', 'model', 'compani']"
5,"['ohio', 'creat', 'manufactur', 'job', 'that', 'larg', 'fact', 'auto', 'rescu', 'help', 'ohio']"
1,"['west', 'rais', 'million', 'leav', 'beach', 'ruin', 'social', 'secur', 'medicar', 'corpor', 'free', 'reign']"
1,"['ronald', 'reagan', 'tax', 'enjoy', 'exponenti', 'growth']"
1,"['parti', 'white', 'hous', 'respons', 'massiv', 'increas', 'middl', 'class']"
5,"['look', 'peopl', 'debat', 'stage', 'unit', 'state', 'senat', 'combin', 'bill', 'theyv', 'sponsor']"
5,"['portland', 'bureau', 'transport', 'bare', 'break', 'ticket', 'motorist']"
5,"['poll', 'major', 'cathol', 'favor', 'marriag', 'equal']"
5,"['unger', 'support', 'percent', 'properti', 'increas', 'oregon', 'senior']"
5,"['salari', 'virginia', 'teacher', 'nation', 'averag']"
1,"['say', 'million', 'dollar', 'break', 'pay', 'bust', 'union', 'cut', 'badgercar', 'rais', 'tax', 'poor', 'middl', 'class', 'thank', 'elizabeth', 'cogg', 'help']"
5,"['unemploy', 'rate', 'remain', 'percent', 'consecut', 'month', 'longest', 'stretch', 'great', 'depress']"
5,"['thirti', 'percent', 'school', 'district', 'receiv', 'fund', 'pupil', 'prior', 'dramat', 'budget', 'cut']"
1,"['fewer', 'percent', 'hous', 'classifi', 'wealthi']"
5,"['ohio', 'half', 'provid', 'safe', 'legal', 'abort', 'shut', 'john', 'kasich', 'take', 'offic']"
5,"['say', 'rick', 'santorum', 'support', 'arlen', 'specter', 'conserv', 'candid', 'twice']"
1,"['fiorina', 'plan', 'mean', 'slash', 'social', 'secur', 'medicar']"
5,"['say', 'presid', 'barack', 'obama', 'mexico', 'presid', 'felip', 'calderon', 'border', 'what', 'happen', 'citizen', 'mexico', 'matter', 'citizen', 'texa']"
5,"['say', 'nation', 'debt', 'greater', 'gross', 'domest', 'product']"
1,"['member', 'congress', 'specif', 'exempt', 'law', 'pass', 'exempt', 'fear', 'prosecut', 'sexual', 'harass', 'healthcar', 'reform']"
5,"['year', 'austin', 'water', 'util', 'total', 'million', 'gallon', 'summer', 'peak', 'water', 'lower']"
5,"['say', 'troop', 'month', 'acknowledg', 'year']"
1,"['mandat', 'fingerprint', 'purchas', 'requir', 'that', 'reduc', 'crime', 'state']"
5,"['generat', 'world', 'colleg', 'graduat', 'today']"
5,"['labor', 'forc', 'particip', 'rate', 'share', 'potenti', 'workforc', 'actual', 'work', 'look', 'work', 'current', 'stand', 'lowest', 'level']"
5,"['type', 'fish', 'shellfish', 'water', 'state', 'label', 'unsaf']"
1,"['incandesc', 'light', 'bulb', 'effect', 'planet']"
5,"['time', 'republican', 'candid', 'presid', 'deleg', 'claim', 'nomin', 'parti', 'convent', 'seven', 'time', 'somebodi', 'leader', 'deleg', 'select', 'nomine', 'parti']"
1,"['presid', 'plan', 'withdraw', 'timelin', 'reach', 'leav', 'place', 'troop']"
5,"['say', 'texa', 'regul', 'appear', 'kind', 'imit', 'firearm', 'sell', 'texa']"
5,"['say', 'donald', 'trump', 'democrat', 'longer', 'decad', 'republican']"
5,"['say', 'adjust', 'inflat', 'popul', 'growth', 'state', 'general', 'revenu', 'spend', 'decreas', 'percent', 'watch']"
5,"['minimum', 'wage', 'worker', 'live', 'texa']"
5,"['lauri', 'monn', 'anderson', 'vote', 'violent', 'crimin', 'jail', 'earli']"
5,"['republican', 'senior', 'medicar', 'voucher', 'limit', 'what', 'cover', 'cost', 'senior', 'year']"
1,"['donald', 'trump', 'appeal', 'democrat', 'republican']"
5,"['peopl', 'percent', 'incom', 'effect', 'burden', 'lowest', 'decad', 'decad', 'decad', 'lower', 'somebodi', 'substanti', 'money']"
5,"['nineti', 'percent', 'oregonian', 'health', 'insur', 'coverag', 'ten', 'thousand', 'time']"
5,"['busi', 'partner', 'robert', 'say', 'help', 'save', 'daughter', 'mitt', 'romney']"
1,"['sale', 'increas', 'approv', 'cost', 'taxpay', 'million', 'year', 'perpetu', 'financ', 'rail', 'citi', 'tampa']"
5,"['develop', 'nation', 'econom', 'social', 'mobil', 'countri', 'world']"
1,"['nelson', 'vote', 'million', 'common', 'own', 'firearm', 'includ', 'popular', 'hunt', 'target', 'rifl']"
5,"['say', 'book', 'rick', 'perri', 'say', 'social', 'secur']"
1,"['live', 'lose', 'drug', 'cartel', 'juarez', 'block', 'unit', 'state', 'america', 'lose', 'afghanistan']"
5,"['holiday', 'gimmick', 'economist', 'say', 'pocket', 'compani']"
1,"['marco', 'rubio', 'think', 'govern', 'shouldn', 'health', 'care', 'busi']"
5,"['swaziland', 'highest', 'rate', 'infect', 'world']"
5,"['mcdonnel', 'launch', 'raid', 'public', 'educ', 'road']"
5,"['civil', 'ohioan', 'serv', 'union', 'armi', 'capita', 'state']"
5,"['nation', 'debt', 'go', 'isner', 'mahut', 'match']"
5,"['say', 'mitt', 'romney', 'respons', 'crisi', 'auto', 'industri', 'detroit', 'bankrupt']"
5,"['nineti', 'percent', 'session', 'henri', 'cuellar', 'vote', 'nanci', 'pelosi']"
5,"['multnomah', 'counti', 'face', 'straight', 'year', 'cut']"
1,['sequestr']
5,['email']
5,"['say', 'citi', 'portland', 'manag', 'line', 'worker']"
5,"['georgia', 'rank', 'women', 'serv', 'elect', 'state', 'feder', 'offic']"
5,"['live', 'incarcer', 'countri', 'world']"
5,"['studi', 'consist', 'fail', 'establish', 'exist', 'link', 'harsh', 'countri', 'drug', 'law', 'level', 'drug']"
1,"['say', 'presid', 'barack', 'obama', 'neversaid', 'boot', 'grind', 'syria']"
1,"['wisconsin', 'suprem', 'court', 'justic', 'decid', 'fewer', 'opinion', 'civil', 'crimin', 'case']"
1,"['presid', 'obama', 'health', 'care', 'say', 'sell', 'hous', 'percent']"
5,"['justic', 'suprem', 'court', 'confirm', 'presidenti', 'elect', 'year']"
5,"['obama', 'take', 'parti', 'leader', 'singl', 'major', 'issu']"
1,"['say', 'presid', 'obama', 'grandmoth', 'kenya', 'say', 'bear', 'kenya', 'wit', 'birth']"
1,"['peopl', 'work', 'state', 'jersey', 'today', 'weve', 'histori']"
5,"['time', 'vote', 'democrat', 'florida', 'vote', 'time', 'life', 'ask', 'floridian', 'come', 'vote']"
1,"['judithann', 'mclauchlan', 'group', 'support', 'impos', 'state', 'incom', 'floridian']"
1,"['earth', 'warm']"
5,"['serv', 'citi', 'commission', 'great', 'stride', 'success', 'fight', 'add', 'women', 'peopl', 'color', 'bureau']"
5,"['say', 'feder', 'govern', 'spend', 'subsid', 'pancak', 'yuppi', 'washington']"
1,"['charg', 'investig', 'hillari', 'clinton', 'accept', 'essenti', 'hillari', 'clinton', 'go', 'wife']"
5,"['percent', 'scientif', 'communiti', 'believ', 'human', 'contribut', 'climat', 'chang']"
5,"['republican', 'parti', 'worst', 'reput', 'american', 'poll', 'polit', 'parti', 'histori']"
1,"['nevada', 'state', 'percent', 'white', 'voter']"
5,"['current', 'delay', 'month', 'process', 'evid', 'state', 'crime']"
5,"['lose', 'job', 'period', 'year', 'michigan', 'california', 'wors']"
5,"['percent', 'graduat', 'rate', 'high', 'school', 'spend', 'student', 'countri', 'world', 'liechtenstein', 'think', 'luxembourg', 'coupl', 'small', 'countri']"
5,"['health', 'care', 'subsid', 'famili', 'year']"
1,"['say', 'estim', 'texa', 'face', 'billion', 'budget', 'number', 'somebodi', 'reach', 'grab']"
1,"['health', 'care', 'impos', 'feder', 'mandat', 'requir', 'middl', 'class', 'american', 'health', 'insur', 'afford']"
5,"['privat', 'question', 'year', 'form', 'ask', 'individu', 'race', 'question', 'ask', 'census', 'census', 'conduct', 'presid', 'georg', 'washington']"
1,['senat']
5,"['say', 'oppos', 'paycheck', 'fair', 'koch', 'brother', 'agenda']"
1,"['say', 'say', 'want', 'social', 'secur', 'state']"
5,"['mccain', 'call', 'regul', 'time', 'year']"
5,"['past', 'legisl', 'session', 'pass', 'legislatur', 'resolut', 'requir', 'congress', 'pass', 'balanc', 'budget', 'amend', 'constitut']"
5,"['rat', 'lower', 'ronald', 'reagan', 'theyr', 'lower', 'dwight', 'eisenhow']"
1,"['thirti', 'seven', 'percent', 'central', 'fall', 'retir', 'polic', 'offic', 'firefight', 'disabl', 'pension', 'municip', 'percent', 'retir', 'collect', 'disabl', 'pension']"
5,"['percent', 'vote', 'earli', 'sunday', 'elect', 'african', 'american', 'percent', 'hispan']"
5,"['there', 'percent', 'percent', 'overhead', 'medicar', 'insur', 'compani', 'percent', 'percent', 'overhead']"
5,"['provis', 'obamacar', 'charg', 'implement', 'accord', 'govern', 'account', 'offic']"
5,"['josh', 'mandel', 'choic', 'anti', 'choic', 'sympathet', 'lesbian']"
5,"['brewpub', 'sell', 'growler', 'beer', 'custom']"
5,"['know', 'block', 'island', 'wind', 'farm', 'mean', 'drop', 'electr', 'rat']"
1,"['obamacar', 'caus', 'paperwork', 'annual', 'absorb', 'million', 'hour', 'mount', 'rushmor', 'build', 'time', 'paperwork']"
1,"['fifti', 'percent', 'student', 'enter', 'higher', 'educ', 'need', 'remedi', 'cours', 'prepar', 'colleg', 'level', 'work']"
5,"['weapon', 'firearm', 'countri', 'that', 'popul']"
1,"['cruz', 'andrubio', 'miss', 'vast', 'major', 'vote']"
5,"['taliban', 'detaine', 'releas', 'guantanamo', 'exchang', 'captur', 'armi', 'bow', 'bergdahl', 'hardest', 'hard', 'core', 'highest', 'high', 'risk', 'peopl']"
1,"['say', 'israel', 'prime', 'minist', 'benjamin', 'netanyahu', 'didnt', 'chang', 'posit', 'state', 'solut']"
5,"['say', 'women', 'need', 'sonogram', 'eighth', 'week', 'pregnanc', 'transvagin', 'sonogram']"
1,"['there', 'billion', 'billion', 'stimulus', 'plan', 'spend', 'dont', 'stop']"
1,"['say', 'alex', 'sink', 'support', 'billion', 'increas', 'florida', 'debt']"
5,"['topfiv', 'citi', 'stag', 'automobil', 'accid', 'florida', 'rank', 'countri', 'stag', 'auto', 'accid']"
1,"['frank', 'guinta', 'vote', 'middl', 'class', 'taxpay', 'year', 'tax']"
5,"['year', 'spend', 'money', 'take']"
1,"['senat', 'democrat', 'leav', 'state', 'week', 'delay', 'vote', 'union', 'bargain', 'power', 'exercis', 'wisconsin', 'filibust', 'provid', 'state', 'constitut']"
5,"['pink', 'poni', 'club', 'dekalb', 'counti', 'cite', 'violat', 'ordin', 'state']"
5,"['gwinnett', 'counti', 'popul', 'grow', 'percent', 'counti', 'govern', 'staff', 'increas', 'percent']"
5,"['harri', 'reid', 'nuclear', 'option', 'mitch', 'mcconnel', 'presid', 'obama']"
1,"['north', 'korea', 'tell', 'peopl', 'men', 'nation', 'team', 'world', 'final']"
5,"['say', 'david', 'jolli', 'refus', 'spend', 'nation', 'greenhous']"
5,"['say', 'david', 'dewhurst', 'go', 'drink', 'senat', 'debat', 'abort']"
5,"['issu', 'report', 'commiss', 'presid', 'obama', 'earlier', 'year', 'inconveni', 'fact', 'arm', 'citizen', 'like', 'harm', 'attack', 'effect', 'control', 'law', 'mix', 'buyback', 'dont', 'work']"
5,"['walton', 'famili', 'walmart', 'famili', 'own', 'wealth', 'percent', 'american', 'peopl']"
